Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
169,456.6594372,457.2950161,523.3724253,523.6585755,66.99913822,0,14.79456976,0,0.635578844,51.28283946,0.286150158,0,2,2,1,1,0,0,0,0,2,0
170,462.4464291,473.4397112,480.8373315,486.6951789,24.24874984,0,0,5.169896587,10.99328216,7.397620309,0.687950785,0,0,0,0,0,0,0,0,0,1,1
171,462.4624416,471.4215305,523.3724253,531.2618979,68.79945627,0,51.95089478,0.286150158,8.959088918,0,7.603322413,0,2,2,1,1,0,0,0,0,2,0
172,463.4643821,468.6906017,484.8591182,492.7725631,29.30818092,0,0,0,5.226219539,16.16851655,7.913444826,0,0,0,0,0,0,1,0,0,0,1
173,467.1496005,506.8135977,627.446474,628.153857,161.0042565,0,67.63592221,0,39.66399722,52.99695409,0.707382948,0,2,2,1,1,0,0,0,0,1,0
174,467.1728976,470.4044258,488.1248084,527.2389365,60.06603884,0,3.100619482,33.36056825,3.23152813,14.61976316,5.753559821,0,2,2,1,1,0,0,0,0,3,0
175,467.3469276,482.2872455,492.5176636,510.4908284,43.14390079,0,9.075616424,1.13106198,14.94031784,1.154801694,16.84210285,0,0,0,0,0,1,0,0,0,1,1
176,468.1206299,470.101312,473.5050453,521.4853767,53.36474674,0,0,36.75481578,1.98068203,3.403733305,11.22551563,0,2,2,1,1,0,1,1,1,3,0
177,471.6875841,492.4316321,563.7262291,566.4055329,94.71794875,0,35.81208356,0,20.74404798,35.48251344,2.679303764,0,2,2,2,2,0,0,0,0,3,0
178,472.1124516,478.9729894,528.2437157,546.2587347,74.14628307,0,9.151819038,0,6.860537786,40.11890728,18.01501896,0,2,2,1,1,0,0,0,0,3,0
179,473.2757067,486.483035,506.7457186,506.9619849,33.68627816,0,8.148949018,0,13.20732823,12.11373462,0.216266296,0,0,0,0,0,0,0,0,0,0,1
180,473.8723305,477.3028572,492.365119,496.7257493,22.85341887,0,7.556261044,0.407444072,3.430526718,7.506000754,3.953186277,0,0,0,0,0,0,0,0,0,0,1
181,474.3887273,479.6773553,491.3628619,493.6487256,19.25999824,2.914129852,1.1599762,0,2.374498136,10.52553038,2.285863674,0,1,0,0,0,0,0,0,0,1,1
182,481.0968045,496.1959843,580.444226,610.25946,129.1626555,0,68.69594577,0,15.09917982,15.55229594,29.81523394,0,2,1,1,1,0,0,0,0,0,0
183,481.5983223,482.3215677,494.631984,501.9798429,20.38152061,0,10.04355133,2.09376535,0.72324538,2.266864999,5.254093549,0,1,0,0,0,0,0,0,0,0,1
184,487.9683666,527.322009,602.8047377,614.9894887,127.0211221,0,58.76255745,0,39.35364241,16.72017126,12.18475096,0,1,1,1,1,0,0,0,0,2,0
185,493.9688378,495.6537307,507.2447191,517.2814599,23.31262211,0,0,3.246109275,1.684892973,11.5909884,6.790631458,0,1,0,0,0,0,0,0,0,1,1
186,496.5773058,523.0606333,565.5686079,571.4677716,74.89046579,0,0.311791958,0,26.48332756,42.1961826,5.899163662,0,2,1,1,1,0,0,0,0,2,0
187,498.6191155,499.4069178,574.4495199,582.0722583,83.45314283,0,31.88918712,0,0.78780228,43.15341505,7.622738378,0,2,1,1,1,0,0,0,0,1,0
188,499.5057499,508.7759954,612.1140913,627.0407412,127.5349914,0,71.66823069,0,9.270245498,31.66986525,14.92664993,0,2,2,1,1,0,0,0,0,0,0
189,505.9110186,520.8646926,527.0735067,532.8024689,26.89145033,0,0,4.386799613,14.95367404,6.208814084,1.342162596,0,0,0,0,0,0,0,0,0,0,1
190,509.0426628,534.6287639,648.3203787,667.5278066,158.4851438,0,92.81771011,0,25.58610109,20.87390464,19.20742791,0,2,2,1,1,0,0,0,0,1,0
191,510.8244107,511.33931,514.9541417,531.4603063,20.63589564,0,0,0,0.514899287,3.614831736,16.50616461,0,0,0,0,0,0,0,0,0,0,1
192,513.3887279,528.0397045,536.134883,546.1270553,32.73832735,0,2.891468845,8.089882499,14.65097662,5.203709611,1.902289776,0,0,0,0,0,0,0,0,0,0,1
193,514.8118147,531.1172351,536.134883,564.6374436,49.82562881,0,5.017647923,9.992172274,16.30542031,0,18.5103883,0,0,0,0,0,1,0,0,0,0,1
194,515.7008581,523.8446389,541.5604165,542.6624384,26.96158034,5.163834575,0,0,2.979946236,17.71577758,1.102021951,0,0,0,0,0,4,0,0,0,1,1
195,518.9654831,525.4383936,586.0845664,600.1421715,81.17668834,0,40.13021426,0,6.472910521,20.51595854,14.05760502,0,2,2,1,1,0,0,0,0,2,0
196,521.0060751,524.9836754,530.9311734,544.2247655,23.21869035,2.838563759,2.08983131,1.871295573,1.139036538,3.857666636,11.42229654,0,0,0,0,0,1,0,0,0,0,1
197,523.7279166,534.4493918,583.8695854,586.7649499,63.03703326,0,29.27683735,0,10.72147515,20.14335625,2.895364523,0,2,2,0,0,0,0,0,0,3,0
198,524.4754039,537.3506326,539.9531444,581.6705741,57.19517019,0.508271538,0,38.68733661,12.36695716,2.60251183,3.030093045,0,1,0,0,0,3,0,0,0,0,1
199,527.9412187,532.384975,549.4393073,553.7829021,25.84168348,0.09848586,9.175441488,0,4.345270451,7.878890817,4.343594863,0,1,0,0,0,2,0,0,0,1,1
200,532.2201477,535.2465555,536.134883,578.640481,46.4203333,0,0.888327493,28.50256058,3.026407759,0,14.00303747,0,1,0,0,0,2,0,0,0,0,1
201,533.8511341,585.0800891,681.7532147,693.2632634,159.4121293,0,71.41896083,0,51.22895506,25.25416474,11.51004868,0,2,1,2,2,0,1,0,0,0,0
202,538.5075519,542.624814,554.4381724,588.5622009,50.054649,0,0,27.23240168,4.117262096,11.81335841,6.891626809,0,0,1,0,0,2,0,0,0,0,1
203,538.6221867,543.1680258,554.4381724,605.6019726,66.97978592,0,11.27014654,34.12402849,4.545839152,0,17.03977173,0,0,1,0,0,3,0,0,0,0,1
204,541.7263956,551.8028388,610.123497,626.8084081,85.08201252,0,32.06674659,0,10.07644317,26.25391159,16.68491117,0,2,2,2,2,0,0,0,0,3,0
205,544.7627724,554.5749097,561.8505537,606.327931,61.56515864,0,0,43.75141888,9.812137295,7.275644036,0.725958428,0,1,0,0,0,4,0,0,0,0,1
206,550.4216861,565.1778379,625.3520999,629.7224074,79.30072133,0,46.93625337,1.688641308,14.75615182,13.23800862,2.681666216,0,2,2,2,2,0,0,0,0,0,0
207,553.0539809,561.4321907,580.3559104,583.1522841,30.09830316,0,0,0,8.37820977,18.92371972,2.796373675,0,1,0,0,0,4,0,0,0,1,1
208,553.9381797,567.6829871,632.355641,632.3688511,78.43067145,0,42.44050983,0,13.74480747,22.23214407,0.013210082,0,2,2,2,2,0,0,0,0,3,0
209,555.3550441,568.8261225,573.4691722,623.3099945,67.95495047,0,0,32.85875888,13.47107842,4.643049683,16.98206349,0,0,0,0,0,4,0,0,0,0,1
210,556.4480789,567.227449,626.0741664,626.8097921,70.36171319,0,35.57728865,0,10.77937013,23.26942868,0.735625735,0,2,2,2,2,1,0,0,0,2,0
211,557.2058202,575.3780998,663.6857463,674.6221617,117.4163415,7.972017717,72.94227888,3.84206027,10.20026186,15.36536764,7.094355184,0,2,2,2,2,0,0,0,0,1,0
212,561.6191984,569.5485138,583.4832363,623.3753675,61.75616911,0,3.92065835,39.82675818,7.929315427,10.01406419,0.065372969,0,0,0,0,0,3,0,0,0,0,1
213,568.1751006,573.8951314,587.7483503,641.0454857,72.87038514,0,9.588104938,35.62701722,5.720030806,4.265113929,17.67011825,0,0,0,0,0,4,0,0,0,0,1
214,571.1244891,584.5061794,665.9346343,674.0162588,102.8917698,0,47.84946163,0,13.38169035,33.57899329,8.081624491,0,2,2,2,2,0,1,0,0,3,0
215,572.3056551,605.3798466,611.4367964,623.6861282,51.38047313,0,3.320498649,5.75064965,33.07419148,2.736451216,6.498682141,0,1,0,0,0,3,0,0,0,1,1
216,573.1178982,584.772793,592.3350272,593.3830715,20.26517325,0,0,0,11.65489474,7.562234205,1.04804431,0,1,0,0,0,4,0,0,0,1,1
217,575.1755592,577.1701578,656.49905,659.6537441,84.47818484,0,48.18194208,0,1.994598605,31.14695005,3.154694101,0,2,1,2,2,0,0,0,0,0,0
218,583.4060824,620.0348438,721.7523026,726.4886102,143.0825278,0,72.539568,0,36.62876141,29.17789083,4.736307582,0,2,2,2,2,0,0,1,1,0,0
219,584.7716511,597.9544262,608.3724336,650.8843702,66.11271914,0,0,32.67305211,13.18277515,10.41800741,9.838884475,0,0,0,0,0,2,0,0,0,0,1
220,585.2257135,603.7202169,612.2215537,658.3031254,73.07741189,0,4.652216754,38.66281653,18.4945034,3.849120053,7.418755153,0,0,0,0,0,3,1,0,0,0,1
221,586.2462241,607.5832726,696.5990941,698.6831142,112.4368902,0,61.58360713,0,21.33704856,27.43221429,2.084020181,0,3,2,1,1,0,0,0,0,2,0
222,586.5378685,588.9865627,646.1988446,649.9150613,63.37719281,0,37.08760371,0,2.448694188,20.12467825,3.716216661,0,3,2,1,1,0,0,0,0,2,0
223,586.6252089,590.279428,670.1982624,686.5576843,99.93247542,0,73.4063183,4.423899381,3.654219086,6.512516072,11.93552259,0,3,2,1,1,0,0,0,0,1,0
224,590.2654957,597.001181,715.3831149,715.7807037,125.515208,0,68.93345333,0,6.735685291,49.44848054,0.397588856,0,3,2,2,2,0,0,0,0,3,0
225,591.6000182,591.6424947,669.1668798,670.1057276,78.50570947,0,54.55634997,0,0.042476509,22.96803513,0.938847864,0,3,3,2,2,0,0,0,0,2,0
226,593.0477305,599.193989,608.7003452,617.1874461,24.13971556,4.906695725,0,0,1.239562737,9.506356236,8.487100865,0,0,0,0,0,3,0,0,0,1,1
227,594.0108941,633.5747438,739.9510573,751.9319266,157.9210325,0,100.7048637,0,39.56384973,5.671449764,11.98086938,0,3,3,3,3,0,0,1,1,3,0
228,595.8802111,614.7205654,621.8381756,667.4432564,71.56304531,3.313777915,0,36.46494973,15.52657642,7.117610248,9.140130987,1,0,0,0,0,4,0,0,0,0,1
229,597.9408606,613.8225394,692.5744118,701.1453272,103.2044666,0,67.93067529,0.688851615,15.88167884,10.82119706,7.882063768,0,3,3,3,3,0,0,0,0,0,0
230,600.7348228,623.333392,677.5513081,701.6002321,100.8654093,6.848449795,46.86487038,9.006376269,15.75011935,7.3530457,15.04254775,0,3,3,3,3,0,0,0,0,1,0
231,605.4525475,614.8077232,626.4107864,628.332991,22.88044345,0,0,0,9.355175675,11.60306326,1.922204523,0,1,1,0,0,3,0,0,0,1,1
232,606.2816106,617.3153916,734.2796075,736.6579068,130.3762962,7.540928803,98.06772329,0,3.49285215,18.89649263,2.378299304,1,3,3,3,3,0,0,1,1,3,0
233,606.3876236,645.3397042,720.935116,776.7047698,170.3171462,10.92776796,73.67421567,19.05949203,28.0243126,1.921196168,36.71016173,2,3,3,3,3,0,0,0,0,2,0
234,609.8775108,621.4557798,636.1695021,670.506519,60.62900825,0,0.382395848,31.27375428,11.57826903,14.33132644,3.063262653,0,0,0,0,0,3,0,0,0,0,1
235,610.1746457,623.8542728,642.404423,671.5583461,61.38370046,4.545919731,12.31522929,28.10209599,9.133707402,6.234920948,1.051827111,0,0,0,0,0,3,0,0,0,0,1
236,610.4807648,674.5046466,765.0897543,776.6258151,166.1450503,9.554078962,74.50398108,0,54.46980281,16.08112662,11.53606081,2,4,3,3,3,0,0,1,1,1,0
237,621.6722414,631.940302,719.0139198,739.994608,118.3223666,1.661150567,64.65879208,0,8.606909981,22.41482579,20.9806882,0,4,4,3,3,0,0,0,0,2,0
238,624.3414667,634.1826312,721.7523026,739.0094945,114.6680278,7.598835263,87.56967142,4.736307582,2.242329213,0,12.52088437,0,3,3,3,3,0,0,1,1,0,0
239,631.6850672,639.7238672,647.669003,653.374898,21.68983082,0,5.899887135,1.764716571,8.038799981,2.045248727,3.941178407,0,1,0,0,0,4,0,0,0,1,1
240,632.2621098,636.2447025,712.4461225,713.9689146,81.70680476,1.312633996,41.30660562,0,2.669958628,34.89481443,1.522792087,0,3,3,3,3,0,0,0,0,1,0
241,634.329324,634.6844902,645.6237543,649.4337196,15.10439563,0,0,0,0.355166246,10.93926408,3.809965298,0,1,0,0,0,4,0,0,0,1,1
242,634.9143554,639.7119374,661.9414386,680.073387,45.1590316,0,2.69248564,9.616907508,4.797582026,19.53701559,8.515040838,0,1,0,0,0,2,0,0,0,0,1
243,636.3268229,642.1448311,669.9811038,695.7748013,59.44797841,0,19.79660749,10.09228312,5.81800819,8.039665231,15.70141438,0,0,0,0,0,2,3,0,0,0,1
244,636.5561582,642.1563255,647.8753297,675.348838,38.79267978,3.1557792,5.512677537,5.499568302,2.444388089,0.206326677,21.97393998,0,1,0,0,0,4,1,0,0,1,1
245,637.291742,644.2145163,683.4048837,696.5009967,59.20925465,2.43212513,25.76658757,12.36991761,4.490649121,13.42377988,0.726195331,1,1,1,0,0,0,1,0,0,0,1
246,638.3577093,652.1331466,667.2867797,685.6413631,47.2836538,3.787121837,15.15363317,9.439740666,9.988315444,0,8.914842679,2,2,1,0,0,3,1,0,0,1,1
247,638.3789385,657.749317,669.8902588,713.405773,75.02683446,3.77738695,9.5374627,15.75110432,15.59299156,2.603479021,27.7644099,3,2,2,0,0,2,2,0,0,1,1
248,642.8889253,690.0319794,762.0719326,776.876534,133.9876087,0,30.90313663,14.63283713,47.14305404,41.13681664,0.171764235,0,4,4,3,3,0,0,0,0,2,0
249,648.5307567,651.3892914,667.2867797,676.7265204,28.1957637,0,0,8.062058233,2.858534688,15.89748835,1.377682433,0,2,0,0,0,3,0,0,0,1,1
250,653.5571999,657.6229574,738.1760447,741.1475014,87.59030155,0,64.12934518,0.833449896,4.06575755,16.42374205,2.138006867,0,4,3,3,3,0,0,1,1,0,0
251,655.788063,674.3414663,749.0086277,749.3259455,93.53788251,0,38.10465616,0,18.55340339,36.56250516,0.3173178,0,4,3,3,3,0,0,0,0,1,0
252,660.0185933,666.3730907,697.8137669,709.1270145,49.10842118,0,17.03179307,0,6.354497373,14.4088832,11.31324753,0,2,2,0,0,0,0,0,0,0,1
253,661.3509562,695.1399608,747.1399642,753.3933413,92.04238513,0,44.81109641,4.791962472,33.78900465,7.188906913,1.461414676,0,4,3,3,3,0,0,0,0,3,0
254,667.2112485,696.8751495,793.4726011,794.7652145,127.5539661,7.130217856,65.19678311,0,22.5336832,31.40066843,1.292613468,0,4,2,2,2,0,0,0,0,2,0
255,668.910268,689.2680623,775.9648299,785.307047,116.396779,5.594378582,75.82169193,0.660985184,14.76341577,10.87507563,8.681231898,1,4,3,2,2,0,0,1,1,1,0
256,684.1084111,727.1730072,736.162067,737.019381,52.91096994,0,0,0,43.06459612,8.989059838,0.857313975,0,0,0,0,0,0,0,0,0,0,1
257,684.411832,705.3115469,789.6150054,791.5982744,107.1864424,4.856230379,49.72420134,0,16.04348459,34.57925708,1.983269014,0,3,3,2,2,0,0,0,0,0,0
258,687.7567239,694.6052206,755.0357483,765.4830742,77.72635033,2.275255498,43.57082407,0,4.573241202,16.85970362,10.44732594,1,3,3,3,3,0,0,0,0,0,0
259,687.969764,707.5920972,796.5378992,820.033538,132.063774,6.635456593,85.88050388,0,12.98687661,3.065298127,23.49563877,2,3,3,3,3,0,0,0,0,2,0
260,692.8273962,706.4652668,792.6872216,794.3838136,101.5564174,2.312564684,69.49956314,0,11.32530593,16.72239174,1.69659191,1,3,3,3,3,0,0,0,0,1,0
261,694.4110799,698.9863685,706.5228935,712.2427963,17.83171642,0,0,2.604121008,4.575288632,7.536524939,3.115781838,0,0,0,0,0,0,0,0,0,0,1
262,700.8091169,702.4581978,707.7606125,718.9272537,18.11813682,0,0,5.645160515,1.649080866,5.302414723,5.52148072,0,0,0,0,0,1,0,0,0,1,1
263,702.2687278,704.0094495,711.9394354,721.5780992,19.30937145,0,2.513443929,0.303360907,1.740721767,5.416541939,9.335302905,0,0,0,0,0,0,1,0,0,0,1
264,703.8644392,712.7864356,723.3585856,726.2640484,22.39960921,0,0,0,8.921996373,10.57215007,2.905462768,0,0,0,0,0,0,0,0,0,0,1
265,705.8204119,715.3124424,719.788498,728.6363396,22.81592762,0,0,0,9.492030498,4.476055581,8.847841543,0,1,0,0,0,0,0,0,0,1,1
266,707.8621776,738.7579749,744.4645921,744.991026,37.12884846,4.92425798,0,0,25.97153935,5.706617206,0.526433916,0,0,0,0,0,0,0,0,0,0,1
267,709.3846114,709.6867209,767.5922213,786.1832827,76.79867124,0,37.45324322,0,0.302109507,20.45225714,18.59106137,0,4,4,4,4,0,0,1,1,3,0
268,712.2769602,754.9110076,770.3552104,773.0237863,60.74682608,3.035482226,0,0,39.59856513,15.44420284,2.668575885,1,0,0,0,0,1,0,0,0,1,1
269,713.3479408,729.0213841,734.1622129,749.0669772,35.71903639,13.82506639,0,0,1.848376936,5.140828793,14.90476428,1,0,0,0,0,0,0,0,0,1,1
270,715.0514702,760.1585462,773.7169109,816.5122181,101.4607479,13.96991395,13.55836478,11.31969989,31.13716201,0,31.47560726,2,0,0,0,0,2,0,0,0,0,1
271,716.5280883,750.6687899,754.9970012,756.5647932,40.03670489,22.22988661,0,0,11.91081496,4.328211345,1.567791986,2,0,0,0,0,0,0,0,0,0,1
272,718.5063583,755.7180172,755.7180172,777.5089627,59.00260441,32.1624316,0,0.846775977,5.049227354,0,20.94416949,3,0,0,0,0,0,0,0,0,0,1
273,719.2812385,758.0105052,773.7169109,785.0366108,65.75537231,35.62976906,4.436312128,7.834831274,3.09949759,11.27009364,3.484868618,4,0,0,0,0,1,0,0,0,0,1
274,719.7537609,755.9384846,762.4468173,781.5517422,61.79798129,35.96425632,0,15.06214541,0.220467378,6.508332678,4.042779506,5,0,0,0,0,0,0,0,0,0,1
275,722.3521086,724.8457522,818.9350653,820.9270805,98.57497185,0,64.76925317,0,2.493643571,29.32005996,1.992015147,0,2,3,2,2,0,0,2,2,0,0
276,723.1608583,789.8328549,793.5568068,846.622239,123.4613807,32.77762632,0,45.11344318,33.89437025,3.723951944,7.95198905,6,0,0,0,0,1,0,0,0,0,1
277,724.5886769,758.2723034,782.3421337,785.1289541,60.54027729,33.42182831,12.08290701,0,0.261798241,11.98692332,2.786820409,7,1,0,0,0,2,0,0,0,1,1
278,730.7213125,732.2790407,797.0888771,830.7870745,100.065762,0,64.2588585,22.94466087,1.557728232,0.550977897,10.75353649,0,3,3,2,2,0,0,0,0,2,0
279,736.4248292,746.2562328,813.8094824,823.2370322,86.81220302,0,36.07627807,0,9.831403544,31.47697159,9.427549817,0,3,3,3,3,0,0,2,2,3,0
280,739.5827798,741.2165496,782.3325108,796.159157,56.57637711,0,26.37567165,3.850771836,1.633769799,14.74028954,9.975874282,0,2,3,3,3,0,0,0,0,3,0
281,740.304741,743.6585867,862.6010536,863.2577253,122.9529842,0,75.27647858,0,3.353845698,43.6659883,0.656671652,0,2,3,3,3,0,0,0,0,0,0
282,743.9469223,789.3868121,869.3056262,871.4835733,127.536651,0,27.92786504,0,45.43988975,51.9909491,2.177947058,0,3,3,3,3,0,1,0,0,3,0
283,746.2117695,766.6747889,834.9736704,835.5441553,89.33238578,0,26.0124327,0,20.46301946,42.28644876,0.570484863,0,3,3,3,3,0,0,1,1,1,0
284,752.6005319,769.1324419,775.6302376,838.67025,86.0697181,5.671771525,4.58446901,40.88198044,10.86013852,1.913326713,22.1580319,4,1,1,0,0,3,0,0,0,0,1
285,764.4786895,770.4915404,782.3421337,802.6191802,38.14049075,0,11.85059337,2.786820409,6.012850896,0,17.49022608,0,1,1,0,0,2,0,0,0,1,1
286,770.1679994,786.2630686,857.9472267,864.1632862,93.99528682,0,48.71060175,0,16.09506927,22.97355634,6.216059456,0,2,2,2,2,0,0,0,0,1,0
287,771.6931182,784.9304885,817.3146771,830.4103042,58.71718603,0,28.8789939,5.922355124,13.23737031,3.505194693,7.173271999,0,2,2,2,2,0,0,2,2,3,0
288,772.4907056,789.9004161,905.1473888,909.2208578,136.7301523,0,72.7006375,0,17.40971057,42.54633521,4.07346898,0,2,2,2,2,0,0,1,1,0,0
289,776.9368511,795.8620181,867.8281208,879.1404085,102.2035574,7.993637397,62.0852086,0,10.93152962,9.880894088,11.31228769,0,2,1,2,2,0,0,0,0,1,0
290,777.0884426,802.7843373,834.355865,853.7534648,76.66502215,9.174626005,3.823803042,17.38112281,16.52126867,27.74772462,2.016476998,1,2,2,2,2,0,0,0,0,2,0
291,793.2047806,803.9954138,815.6777643,851.9926072,58.78782664,0,0,30.94447475,10.79063321,11.68235051,5.370368176,0,0,0,0,0,2,0,0,0,0,1
292,797.0510862,802.3883254,806.6081404,851.7369878,54.6859016,0,0,24.17893409,5.337239205,4.21981496,20.94991334,0,2,2,0,0,0,0,1,1,2,0
293,798.3249626,807.7271819,812.0345474,832.1556154,33.83065274,0,0,0,9.402219273,4.30736555,20.12106791,0,0,0,0,0,2,0,0,0,1,1
294,800.9667732,810.4524869,859.4699509,866.1776635,65.21089035,0,23.90337805,0,9.485713744,25.11408589,6.707712668,0,2,2,0,0,0,0,0,0,2,0
295,803.466726,832.6804582,944.5754982,952.1783864,148.7116604,0,80.9988374,0,29.21373227,30.8962026,7.602888167,0,2,2,1,1,1,0,0,0,3,0
296,804.4415321,820.535803,896.8447876,902.5210385,98.07950646,0,48.76982325,0,16.09427091,27.5391614,5.676250892,0,2,2,1,1,0,0,1,1,3,0
297,809.4876599,821.6860689,913.6792956,925.3635813,115.8759214,0,75.15871875,0,12.19840893,16.834508,11.68428569,0,2,2,0,0,1,0,1,1,3,0
298,809.9332829,810.3084511,815.6777643,868.7974326,58.86414979,0,5.369313228,36.31484292,0.375168201,0,16.80482544,0,0,0,0,0,3,0,0,0,0,1
299,810.9778175,813.146218,881.7664126,886.1241952,75.14637779,0,46.32373292,0,2.168400504,22.29646177,4.357782603,0,2,2,1,1,0,1,0,0,2,0
300,811.0254216,831.6959546,840.665514,880.6572147,69.63179314,0,0,29.66397772,20.67053299,8.969559369,10.32772306,0,1,0,0,0,3,0,0,0,0,1
301,813.8107553,820.6697633,913.0755848,923.0049172,109.1941619,0,84.47762548,0,6.859008025,7.928195989,9.92933237,0,2,2,2,2,0,0,1,1,0,0
302,816.9245244,820.3396514,826.9656045,870.3294917,53.40496728,0,0,41.83182818,3.415127002,6.625953069,1.532059035,0,0,0,0,0,3,1,0,0,0,1
303,819.7324742,825.363549,867.8281208,890.7630905,71.03061631,0.803328794,42.46457186,11.31228769,4.827746002,0,11.62268196,0,1,2,2,2,0,0,0,0,1,0
